app_id,user_name,date,rating,review_text,dev_response_title,dev_response_date,dev_response_text
pabloweb.net.SelfControl,  PitchBite,2018-12-03,5,"Only Safari, not for Chrome, etc.. This is a good app. Works well. Would be even better if it could work for Chrome and other leading browser apps!",NA,NA,NA
com.imobiapp.screentimer,  Cloudy456667,2017-01-01,1,Doesn't work. Doesn't work on ipad as far as i can see - get a free one instead,NA,NA,NA
com.getcluster.Compose,  oliedis,2014-12-18,1,"Pointless. So many of these apps already exist, and and have things such as default To: addresses so you don’t even need to set the To: field. If you are interested in an app like this check out Quick-E-mail it’s much better.",NA,NA,NA
club.donutdog.ios,  Burger friends,2018-03-28,3,Okay. It is badly designed because you can leave the app open and play a game without it stopping.,"  Developer Response
",17/04/2018,"      

          Thank you for your feedback. You need to turn on the ""Auto Detect"" feature in the settings view. In version 1.2, it's turned on by default for all new users.


  



"
club.donutdog.ios,  Ducky4211,2018-06-07,1,"App crashes. Hi there, I’m running on the latest iOS but the app crashes everytime I open it. Could you please fix this?",NA,NA,NA
com.getfeedless.feedless,  BadPigeon,2018-03-17,4,Great on iPhone!. Really love the idea of this app. Great on iPhone but doesn't seem to work on iPad.,NA,NA,NA
com.riko.suyasaso,  ...Ari,2018-12-03,3,"Can no longer listen to music. Really helpful. However, I can no longer listen to my music, use this app and lock my screen. I used to be able to do this but now my screen has to be awake the whole time if I want to listen to my music",NA,NA,NA
com.riko.suyasaso,  Ldnfbro,2018-06-01,5,"Love this app... I really like this app, it helps so much with revising time and even rewards you and it’s good.",NA,NA,NA
com.bellostudios.hooked,  unicornsbusted,2018-09-29,5,Amazing. This is an amazing app that helps children learn and give up there technical goods for a little time off It is fun to play because you create your own gardena and its good to do because then you dont have to get your eyes checked Thanks for this app xx,NA,NA,NA
com.bellostudios.hooked,  Ree.84,2018-08-05,5,"Useful. Easy to use, and helps me control the amount of time I spend using my phone. It is sometimes really scary when you realise how much time you are wasting on social medica accounts and games! And this helps you monitor this",NA,NA,NA
com.bellostudios.hooked,  AlexBeeching,2016-02-29,4,It's an alright app. If you're curious how long you spend on your apple device then this is the app for you. It's easy to navigate and find out what you want to know- annoyingly however you can't see how much time you spend on individual apps.,NA,NA,NA
com.jordan-carney.Liberate,  annaxxxvxk,2019-02-22,3,Suggestions. Wish there was a way to set a password to make changes to blocked sites,NA,NA,NA
com.jordan-carney.Liberate,  Whisky Kid,2019-01-25,5,Does the job.. Thanks,NA,NA,NA
com.jordan-carney.Liberate,  niyangirl,2018-11-25,1,😞. I thought the app would be linked to the apps on my phone I intended to block. So disappointed,NA,NA,NA
org.aliyilmaz.notelr,  Saito Ikuko,2014-08-12,1,Forget it.... Worthless! Absolutely worthless. Shall I say more? Do not bother with this App. You will be better off with something else altogether...,NA,NA,NA
ca.genoe.Refrain,  Jcbake0192837465,2018-06-30,1,"App doesn’t work, don’t waste your money. Downloaded the app and bought the in app purchase of scheduled content blocking.Set up as per instructions (enable in Settings>Safari>Content Blocker). Still able to access websites as if nothing is different. App doesn’t work.Please fix this issue.",NA,NA,NA
ca.genoe.Refrain,  The Fail Quail,2017-04-22,1,Doesn't work. Won't let me add a website to distracting site list. Design looks clean and otherwise would be good.,NA,NA,NA
vn.wehelp.SelfControlLite,  a.elmes06,2019-01-13,1,"Don’t recommend it. It doesn’t work, there’s nothing to the app and what even are the passwords??? No one is going to remember the passwords because they’re REALLY hard and pointless. You get onto the app and there’s pretty much nothing there. It doesn’t make any sense when you set the timer and the app doesn’t explain how to use it. It’s not a good app: I had it all of five minutes and hated it straight away. Really don’t recommend it.",NA,NA,NA
vn.wehelp.SelfControlLite,  slsllskdek,2018-10-15,1,Rubbish. Didn’t even work,NA,NA,NA
vn.wehelp.SelfControlLite,  1dasher7,2016-03-30,1,Awful. Don't download or buy the real version waste of money and confusing,NA,NA,NA
com.yeowjin.simpletext,  Tuntle,2018-10-25,4,"Refreshingly Simple. Works as advertised and is a pleasure to use. I would feel safer with iCloud, however, and a sync between pad and phone, too. If so, would happily give five stars but until then four.","  Developer Response
",29/10/2018,"      

          Thanks for the feedback! iCloud is one of the most requested feature and is definitely in the plan. Do stay tuned for future updates 😊


  



"
com.usedopamine.app.space,  Roojha,2017-07-24,5,I feel more present now I have this app. I want to live more in the present and this app helps me to rethink my phone useage without any effort. Since I downloaded the app I have used FB so much less and feel a lot more connected to reality,NA,NA,NA
com.erichuju.pomodoro,  freysky,2018-05-10,4,A necessity!. This app is just what I needed to stop me from getting distracted without having to turn off my phone! Only have one issue in that I won’t have come off the app but in my statistics the tasks will all appear as disrupted but I won’t have used my phone at all - otherwise it works great!,NA,NA,NA
com.erichuju.pomodoro,  Amazeballs gal,2018-04-13,5,5 star. Really helps with keeping on task and not procrastinating.,NA,NA,NA
com.bluecocoa.time2,  Bat nut,2018-04-15,5,"Love this app!. I’ve tried every time management tool and this one is the only thing that works. I would gladly pay for it if it had a few more features such as customisable colours/themes, a way to set tasks for the week and syncing with a desktop/browser and iPad version. However even in it’s current form it’s brilliant.",NA,NA,NA
com.bluecocoa.time2,  Max Beech,2019-01-27,4,"Great app, but.... Fantastic app, however one really frustrating thing is that if repeating to-dos have been only partially completed, they don't reset the following day.This is super frustrating and really needs to be fixed.Otherwise brilliant app.",NA,NA,NA
com.bluecocoa.time2,  connberry9,2019-03-16,2,Slow when you add calendar events. Lag when calendar events enabled,NA,NA,NA
ca.genoe.Refrain,The Fail Quail,NA,1,Doesn't work. Won't let me add a website to distracting site list. Design looks clean and otherwise would be good.,NA,NA,NA
club.donutdog.ios,Burger friends,NA,3,Okay. It is badly designed because you can leave the app open and play a game without it stopping.,NA,NA,NA
com.appfinca.flora.ios,miss.mariam123,NA,2,facebook?. i can’t use the app because it’s only with facebook. when are they going to add more stuff like google and phone numbers etc. no hate i like the idea of the app it’s just that.,NA,NA,NA
com.appfinca.flora.ios,marlabroadway,NA,1,"Flora hours deleted. I really love this app, and have been using it since November and recently achieved the 120 hours badge which I was really proud of. However a few days ago all of my hours and minutes disappeared, and now it’s not adding any hours even if I have just done them??!! I have restarted my phone, logged in and out of the app and emailed support but nothing. I am really hoping that they can be restored and that no one else’s commitment has been erased.",NA,NA,NA
com.appfinca.flora.ios,little alethea,NA,1,won’t let me log in. just downloaded this as I thought it would be helpful but it won’t let me log in it just keeps saying there is an error :(,NA,NA,NA
com.appfinca.flora.ios,beauthebest dog,NA,3,The login. I think the idea of the app is good but I'm only 13 and not allowed Facebook you need Facebook to log in I'm in first year of brittidh high school and thought this would be great to help with my studies because I always go on my phone so the login is the part that ruined the app for my if you have had any similar experiences then please reply to this comment because I just don't like this section of the app Sienna w (13),NA,NA,NA
com.appfinca.flora.ios,Diddy Dude123456,NA,5,"Revision must have ♥️. I’m currently in the second year of my A levels, I’ve been revising for my a level exams since the start of February and by only having this app for a few days I can massively tell the difference in the quality of my revision. When I’m about to stop my revision for the day, I think of how many more new seeds I can discover before I go to bed and it ends up squeezing an extra 2 hours of revision out of me - which adds up massively!Definitely recommend for every student 👩‍🎓👨‍🎓",NA,NA,NA
com.appfinca.flora.ios,🎹🎵📖🎸,NA,5,I like it. Well I am really good at wasting time and easily distracted! With using this app it makes me really concentrated on my essay with the money spending warning! And I really like this idea of planting the real tree!,NA,NA,NA
com.appfinca.flora.ios,EllenGC3,NA,5,Great app for A-Levels. Amazing for a master procrastinator! Can’t ever seem to put my phone down and my exams are in 7 weeks. Logging into Facebook also really helps to encourage me - seem to have formed a competition with pupils I know from other schools! Just wondering what the difference is between Flora and Forest? Can you upgrade or are they different and if so how?,NA,NA,NA
com.appfinca.flora.ios,âleena,NA,1,"Doesn’t work. After logging in it just says “there was an issue try again later” it hasn’t been working for the past 3 days. I’ve even tried deleting it and downloading it again, it doesn’t get past the logging in stage",NA,NA,NA
com.appfinca.flora.ios,Tfeh123,NA,1,Fallen from grace. Was a great app then started insisting on fb login which when done just results in not being able to log into an app I pay a subscription for despite having a valid fb account. V disappointed 😤,NA,NA,NA
com.appfinca.flora.ios,Spring stars,NA,4,Pls change!!. I’m only give this 4 stars bc when I opened the app it said log in with face book but I don’t have Facebook bc I’m too young but pls can you change it so u can add ur email adress as well and Facebook tysm!!,NA,NA,NA
com.appfinca.flora.ios,Heathabi92,NA,5,"Such a great idea. I’ve always thought I needed some kind of penalty if I broke a ‘phone free’ hour whilst studying. This is fab. You have the option to put money down on it, and then if you do pick up your phone the money goes towards planting a tree. I’ve also joined the premium planters and this means for every 24 hours work I do, a tree is planted. Decent ! Thanks Flora",NA,NA,NA
com.appfinca.flora.ios,OliviaGeorgina,NA,3,"Good app but has bugs.. App is good in the sense that it does what it aims to, you can set a time you want to focus for & the app works doing that but any other section of the app seems to have bugs in it.The ‘weekly stats’ appear incorrectly in the app. They are a day behind so your ‘focus time’ for that day display as yesterday’s activity which doesn’t make any sense.The notifications the app sends also don’t correspond correctly with the focus time. I’ve had two hours of focus time today but the notification I received says zero hours, as it does everyday...Overall a good app but you cannot track your activity with ease as all of the tracking sections of the app seem to not work properly.",NA,NA,NA
com.appfinca.flora.ios,boraalper4,NA,2,"Bad Interface, Annoyingly Frequent Notifications. The interface is quite bad, and the app offers barely any more benefit than using your built-in countdown timer. On top of that, notifications are far too frequent.",NA,NA,NA
com.appfinca.flora.ios,elizeu drummond,NA,1,Facebook users only. Only works if you have a Facebook account (and if you are willing to link the app to your Facebook). Huge privacy issues. Non starter for me.,NA,NA,NA
com.appfinca.flora.ios,sconesaresuperior,NA,4,"Optimise for the iPad. This is a great app which has a nice neat design and has really helped me stop procrastinating. However, please optimise this for the iPad, it’s the worst trying to use it when it is not optimised",NA,NA,NA
com.appfinca.flora.ios,云会记载时光,NA,4,"Really good but. It’s a beautiful app, but isn’t it encourage us to break the time? I mean it helps us to find a excuse to play with the phone because it means we plant a tree in the world ? ...",NA,NA,NA
com.appfinca.flora.ios,Raghdahabak,NA,5,Perfection in an app. This is my first review in my entire life for a product/service. This is app is just perfect. The idea itself is geniussss. Also with you could actually plant an actual tree is a win win win situation you focused you helped other. One of the absolute best things is giving you really simple statistics to track your progress and linking that to habits and tags. Today my first time to focus with my wife so Guys just thank you. Only development point which nothing is if you guys could make the plant 3D view but really I do not care. Thank you guys. Your a genius,NA,NA,NA
com.appfinca.flora.ios,Buyjjjbvjhhshjwhjff,NA,5,Yay. Flora is the most amazing girl in the whole world,NA,NA,NA
com.appfinca.flora.ios,ritackyi,NA,3,"Review. To get into the app you need Facebook. However I appreciated the fact that they are trying to add more log in methods, but for now I can’t use the app.",NA,NA,NA
com.appfinca.flora.ios,great app to study with,NA,5,Great app. Would definitely recommend this app to anyone who is willing to study!! Great app,NA,NA,NA
com.appfinca.flora.ios,March of the iconic queen,NA,2,Why. Why do you have to sign in with Facebook?A bit of a nuisance for non-Facebook users,NA,NA,NA
com.appfinca.flora.ios,williamhawkes92,NA,2,"Copy of Forest. This is a good application, but it’s very similar to Forest.",NA,NA,NA
com.appfinca.flora.ios,Missie147,NA,1,Outraged. I got this app because I thought they actually planted trees in the world. I feel betrayed From...outraged,NA,NA,NA
com.appfinca.flora.ios,studymaster,NA,5,Helpful. This has helped me so much. Helps keep me focused while studying for my GCSE’s,NA,NA,NA
com.appfinca.flora.ios,Stee87,NA,1,Waste of time. Requires a Facebook account to use. Waste of time.,NA,NA,NA
com.appfinca.flora.ios,ElectraHeart098,NA,5,Useful. Very good to keep me off my phone during revision.,NA,NA,NA
com.appfinca.flora.ios,RoamDr4az,NA,1,"Do not bother unless you have Facebook. App only allows use if you have a Facebook account. What a terrible business model, given the recent privacy scandals FB is undergoing and its lack of users beyond age 40.Flora should fire whoever is in charge, get someone who knows about tech instead.",NA,NA,NA
com.appfinca.flora.ios,Big_mb,NA,1,Uses Facebook to log you in. I don’t use Facebook. I don’t want to use Facebook. Why should I use Facebook to login to an app.This suggests helping with productivity is secondary to selling your data.How 2007.,NA,NA,NA
com.appfinca.flora.ios,oliviaispricey,NA,1,"Not able to use. Although this app sounds great, as someone who isn’t on Facebook I can’t use it",NA,NA,NA
com.appfinca.flora.ios,Snow 4321,NA,1,👎. I got the app thinking it would be good and then saw that you have to log in with Facebook.I hope that you will change this.,NA,NA,NA
com.appfinca.flora.ios,Love this👆👆,NA,1,Flora. I am very disappointed by this app. I purchased the package in order to plant a real tree every time I plant a fake plant and the app says I have made no purchases and I’m short £1.99.,NA,NA,NA
com.appfinca.flora.ios,Space Ape,NA,1,"Data Harvesting. They require logging in via Facebook. They do give a pathetic explanation for this and then state that they are looking into other ways to log-in but we all know they are lying. And if somehow they do manage after all this time to get around to it you can bet it will be via other online snoopers like Google rather than via email or a phone number (which, let’s be honest here, is just as invasive anyway to your privacy). Why the need for a login at all? There is ZERO need for this. Just let me use the app for myself. Deleted.",NA,NA,NA
com.appfinca.flora.ios,Napirasu,NA,1,Facebook? No Way!!!!. I do not have a Facebook account and do not wish to fall into Facebook trap anymore! And here I find the only way of using this app is via Facebook!!! How ironic! Keeping focus via FB!!!,NA,NA,NA
com.appfinca.flora.ios,Blackpool15x,NA,5,I love this app. I personally love this app I use it for studying and it keeps motivated I would really recommend this app,NA,NA,NA
com.appfinca.flora.ios,ReciewWriter,NA,4,"Nice App! So NEARLY Perfect!. I love using the app: I feel like it’s been a great tool to help with my productivity in school, as well as help me stop some bad habits with my phone. There are many cool features that I like about the app, however the only reason it doesn’t get 5 stars is because it leaves out some minor (yet annoying) features that would be useful to have. This includes:- More than 5 tags- Way to automatically keep posts private- Continue focusing after the timer had complete- Add friends outside of Facebook- Delete Facebook friends that you don’t want to share progress with- Apple Watch App!!!Anyways, the lack of these features don’t stop me from using this great app: definitely recommend!",NA,NA,NA
com.appfinca.flora.ios,Ŵ,NA,3,"Great app, but needs a fix. Downloaded this recently and find it a really great aid for studying alone too, not just with people. I think it has a great design too and features, however the app is always one day behind the actual day - as in on my graph of work done each day, it shows it on the day before I’ve done it. Fix for this?",NA,NA,NA
com.appfinca.flora.ios,bghxoxo,NA,1,"App Issue. I’ve downloaded the app and every time I try to log in on Facebook, it goes back to the loading screen and then the app crashes and shuts down. Deleted and reinstalled and it still has the same problem.",NA,NA,NA
com.appfinca.flora.ios,Niawebbxudjdksjejsm,NA,1,"Crashes.. Crashes every time I try to log on, even after updating😡",NA,NA,NA
com.appfinca.flora.ios,Eve 2903,NA,1,WONT WORK. I link it to my Facebook and the app closes down right away,NA,NA,NA
com.appfinca.flora.ios,mashdnndn,NA,1,"Can’t open it.. I cannot open it, don’t even know what this app looks like, hope you can fix it.",NA,NA,NA
com.appfinca.flora.ios,trixzh,NA,1,Keeps crashing!. Crashes when I try to log in via Facebook,NA,NA,NA
com.appfinca.flora.ios,italo jara,NA,1,Awful app that depends on facebook. I could not even use it as it requires to have a facebook.com account.,NA,NA,NA
com.appfinca.flora.ios,Jdizzzlleeee96,NA,1,Poor coding. App keeps on crashing at log in,NA,NA,NA
com.appfinca.flora.ios,littley1974,NA,1,"Just crashes after trying to log in with Facebook. I would love to use this app, but I’ve just wasted a load of time (when I should be studying!) downloading it and then going through security settings to log in to Facebook, only to find the app crashes when trying to log in. This is a fault that needs looking into.",NA,NA,NA
com.appfinca.flora.ios,Cuing jut,NA,3,"Ummm... Ok so I have added my facebook account waited a couple seconds and then it goes to a little loading screen then it blacks out and shuts the app down so I’m not entirely sure on what to do I’ve added all the necessary requirements such as the friends list, birthday etc but it’s still not working Suggestions?",NA,NA,NA
com.appfinca.flora.ios,OliverPhyth,NA,1,"Crashing. Won’t even let me open it, just keeps crashing",NA,NA,NA
com.appfinca.flora.ios,AJP1999,NA,5,"Good app but some issues. As a general app-blocker it is good and when you do not used the pay function it is arguably a really good product. There are enough options for personalisation of your timeout sessions such as the option to take a break etc etc. One MAJOR issue is that on paid sessions (when you put money down on not leaving the app) the app, when the lock screen is on and so your screen is black, may randomly close. This could be an issue of the phone but it is something that needs addressing as you could lose out on money and a study session (albeit for a good cause) due to technical fault. Either than that, really good and really useful",NA,NA,NA
com.appfinca.flora.ios,taylorgmarie,NA,5,"Helped during exam season until it stopped working. I’m just starting my exam season and Flora has been great for keeping me focused but three days before my first exam, the app has totally stopped and I can’t log in to use it anymore. It’s making my concentration suffer and it’s a real shame because it’s been a great motivational tool.",NA,NA,NA
com.appfinca.flora.ios,Ariana_love1938,NA,1,Terrible app. Doesn’t let me login with Facebook please correct this issue,NA,NA,NA
com.appfinca.flora.ios,Livvy_livvy,NA,4,Doesn’t work. I’ve logged in with my Facebook account and it loads for about 2 minutes then says that a problem has occurred and to try later. I’ve tried again a few times but the problem still appears and I’ve even tried to delete and re-download the app but nothing seems to help.,NA,NA,NA
com.appfinca.flora.ios,wert no one,NA,4,不夠樹的種類. 不夠樹的種類,NA,NA,NA
com.appfinca.flora.ios,Bubbles.19.,NA,3,"I love it but it’s not what I need. For the first few days I loved it! Perfect for what I wanted it for and I loved the cute plant rewards; it was keeping me on track and I hardly got distracted And then came the apps. I use apps on my phone to study, such a math app, a dictionary and my notes I store on my phone. I found that by trying to work on a essays, I was killing the plants. This would be great if there was an option that allowed me to tab out without destroying my progress",NA,NA,NA
com.appfinca.flora.ios,CelA21,NA,4,Cel. Lovely app but I hate having to login via Facebook. I went to delete my Facebook account ideally.,NA,NA,NA
com.appfinca.flora.ios,mayaavv,NA,5,"Better than a paid app. No complaints. Love that you can ‘tag’ what work you’ve done- makes it easy to compare what you’re spending your time on. Amazing that you can team up with friends, almost makes it competitive.",NA,NA,NA
com.appfinca.flora.ios,bikerace2018,NA,2,"At the moment..... You have to login with Facebook to use the app. However, they have said they will try and use other login ways via google, Twitter, email, phone number etc. and if you want to tell them your email address they will tell you when this is possible. I’m sure flora is great but, at the moment, if you have no Facebook account you can’t use it.",NA,NA,NA
com.appfinca.flora.ios,wthkdj,NA,5,Need Facebook to use the app. Want to use the app without Facebook link. Developers should create alternative methods like using an email address.,NA,NA,NA
com.appfinca.flora.ios,Luke.is.the.bae,NA,1,It’s not loading. I’m logging into facebook and it just loads for ages and says that something went wrong.. i’ve tried uninstalling it and reinstalling also changing facebook accounts but nothing worked. It’s a shame because i really want to try this out as i feel it’d work for me,NA,NA,NA
com.appfinca.flora.ios,PotateTheGreatQueen2007,NA,5,"Amazing. Really helps to gain concentration and it is free, which is really cool. Also you are able to plant real trees in real life if you wanted to!Great appWill always use this from now on!",NA,NA,NA
com.appfinca.flora.ios,jcncidn,NA,1,Not good. I could not get in because I didn’t have a Facebook account,NA,NA,NA
com.appfinca.flora.ios,miaaa1401,NA,3,"Good app for studying!. I like this app and the it’s features. However, in my opinion it would be better if it gave you an alert (like an alarm) when your timer is done.",NA,NA,NA
com.appfinca.flora.ios,Keozen,NA,2,"Looks cool, starts app, “login via Facebook”, instant uninstall. The app itself looks fab and fun but nothing will make me run from an app faster than “login with Facebook” followed by zero other options (there’s no reason I need to login at all if not collaborating surely).",NA,NA,NA
com.appfinca.flora.ios,L.Bailey,NA,5,App as a whole. This has helped me so much with my revision for my GCSE’s and makes me feel happy that I’m helping the world by planting trees out there !,NA,NA,NA
com.appfinca.flora.ios,cay9891649,NA,5,ABSOLUTELY LOVE IT 5*. Love the app paid for the expansion. I’m a year 13 student with a levels imminent and I adore this app it’s fantastic. Recommend 10000%,NA,NA,NA
com.appfinca.flora.ios,£2):8838,NA,4,"Flora. I really like the app and find it very useful. It keeps me focused. However, the tags option is not very useful. It would be better to have weekly goals rather than overall goals, or the option for either. Also, to be able to see clearly how much you’ve used the app over time",NA,NA,NA
com.appfinca.flora.ios,Bob the bilder-298,NA,5,Great app. Helps me stay focus when doing homework and revision,NA,NA,NA
com.appfinca.flora.ios,n323,NA,1,Facebook is required. I no longer have a Facebook profile therefore I cannot use this App,NA,NA,NA
com.appfinca.flora.ios,teOdOra27,NA,1,"??????. When I first saw this app it just seemed like a copy of “forest”. That’s fine and all , not rlly my problem etc so whatever. So I downloaded it to try it out. But they immediately told me to connect with Facebook ???? I don’t have a Facebook and I don’t want to make one either ??? Also the only reason they want that is so that I can promote their app to my friends on there etc so yEa idk abt that sis. The app probably doesn’t deserve a one star, but I never got to try it because it made me lowkey mad oops. I’d love to try it but looks like it isn’t happening yikes",NA,NA,NA
com.appfinca.flora.ios,oragamiswan,NA,5,"Great App, but problem with ‘friends’. I was recommended this app by a friend and I love it - it helps me be so much more productive! It looks clean and elegant, there are lots of useful functions like ‘tagging’ what you studied for, and it’s free!My only problem is that me and my friend are friends on Facebook, and have each given each other the codes, but she doesn’t show up on the ‘friends’ section when I click ‘study with’. Is this a bug, or am I missing something? How do I make her my friend on the app?",NA,NA,NA
com.appfinca.flora.ios,E.l.l.i.e.GG,NA,2,"Helpful, Creative, A Bit Disappointing. I was really disappointed when I first got the app. I discovered the app trough a YouTuber and immediately got the it. Unfortunately I don’t have Facebook so was unable to get flora. Please change this so I can still get flora without having to make a Facebook account. I think the app would really help me and it’s a very creative and helpful app!",NA,NA,NA
com.appfinca.flora.ios,ethereal :),NA,2,"Good but.... I was recommended this app as my classmate loves it with how you can grow crops and stuff and it helps reduce procrastinationHowever, I had to delete the app because it said you needed to use Facebook to login.I don’t have Facebook. I didn’t want to make a Facebook just for the app. Please fix this and make it so you can have other ways to login eg. With a google account or something or your phone number etc Please please please I really want to download and use this app each day!",NA,NA,NA
com.appfinca.flora.ios,lillithxx,NA,1,"kinda disappointed. I had really high hopes, but I don’t have Facebook so I cannot use it.",NA,NA,NA
com.appfinca.flora.ios,Grace Cann,NA,5,"Amazing. Really helps with revision and productivity. Also, strangely satisfying when you grow a tree 🤔🌳🌲🌴",NA,NA,NA
com.appfinca.flora.ios,sukatuphaay,NA,3,"Nice idea, bad organisation. App is hard to navigate. Also for some reason the sound doesn’t work, maybe it’s only on my phone idk but very inconvenient.",NA,NA,NA
com.appfinca.flora.ios,chrisguywa,NA,1,You need Facebook. Maybe I am just a freak - but I really don’t like or use Facebook. The app requires you to login to Facebook in order to work. Fir me this a big fail.,NA,NA,NA
com.appfinca.flora.ios,ime776,NA,5,"Helped me improve my lifestyle.. Thanks to flora, I do workout regularly, I concentrate on my work better,and developed the habit of reading books constantly. I hope it'll be available on app store for smart phones to use it with my boyfriend!",NA,NA,NA
com.appfinca.flora.ios,momojjang🥰,NA,5,Other user platforms??. This app seems amazing and I am dying to use it however I do not have a Facebook account. When will I be able to register using other platforms e.g. twitter or email?,NA,NA,NA
com.appfinca.flora.ios,TrizzyMay,NA,5,"Really working. It’s really working for me, actually doing work, love the idea",NA,NA,NA
com.appfinca.flora.ios,tedkins07,NA,5,Good. This app is amazing it helps me with my school work and even helps my parents with their work !!,NA,NA,NA
com.appfinca.flora.ios,Annoynomeounous,NA,1,Annoyed. The app looked very good and useful but as I don’t have Facebook I couldn’t get onto which was quite a shame.,NA,NA,NA
com.appfinca.flora.ios,lkdjenfcj,NA,4,Great but. I love the idea of this app but you have to log in with Facebook so I never got to using the app x,NA,NA,NA
com.appfinca.flora.ios,Bucas Arero,NA,5,"Makes me sleep well. I used this app to stop me using my phone for 2 hours before bed, and it had a more powerful effect than I expected. I slept better and beame less anxious about my work in the morning. I didn’t feel the need to immediately reach for my phone when I woke up. I reexamined my screen time and my time on social media presence significantly decreases. Simply amazing!",NA,NA,NA
com.appfinca.flora.ios,LixaoGuro,NA,5,"screw forest. ok, so if you didnt know, theres a pretty popular app amongst the studyblr community called ""forest."" but it costs around 2 dollars and is actually a rip off of this app. this is the original app that lets you plant a tree with friends, and its free, which is awesome.",NA,NA,NA
com.appfinca.flora.ios,VicooPop,NA,5,Amazing app. I always have the tendancy to procrastinate by using my phone randomly while doing homework. this app really helped a lot with this.,NA,NA,NA
com.appfinca.flora.ios,ReppIken,NA,5,Fantastic!. It's a great way to make sure you're not addicted to your phone and helps you focus! I've used it for over a month now and no complaints.,NA,NA,NA
com.appfinca.flora.ios,omiga.nossi,NA,5,"Good app deserves notice. I seldom give reviews, but this one is an exception. I used it with a couple of my friends and it turns out that we really got things done much faster because no one wanted to let others down. When we saw the trees came out it was really a cheerful momement for all of us. Good job, Flora!",NA,NA,NA
com.appfinca.flora.ios,satorasss,NA,5,Best productivity app ever. This is best app I've ever downloaded! The Grand Tour feature is a solid reminder of focus and keeps me productive. Luv it!,NA,NA,NA
com.appfinca.flora.ios,JussBram,NA,5,Splendid. I like the way whole app works. Highly recommend it,NA,NA,NA
com.appfinca.flora.ios,Marex.mlani,NA,5,"Great idea, great app. I am a horrible procrastinator and I will distract myself with anything, and this app is literally the only thing that keeps me on track while I study. It’s so simple but it actually keeps me off of my phone. I used to get distracted every few minutes by dumb random things, but the thought of killing a tree keeps me focused. I have been so productive since I began using this app. The incentive of having real money on the line is genius, and the money actually goes to a good cause. I recommend this app to all students, procrastinators, and easily distracted people everywhere. Seriously.",NA,NA,NA
com.appfinca.flora.ios,adamjusen,NA,5,Life saving. I've tried many apps to stop me from chequing my emails when driving. Only this app works. Setting a price that you'll pay if you touch your phone while driving is the most creative and effective way I can ever imagine. Highly recommended!,NA,NA,NA
com.appfinca.flora.ios,ReetoVulski,NA,5,"Dope. I really really like Flora as a way to set my phone aside and get stuff done! I haven’t had any problems. It’s simple - you plant a seed, adjust how much time it will take to “grow,” and then you’re obligated to stay within the app in order to keep your plantling alive!It’s a great idea, and sooner or later I’m going to get around to digging into the other options it has (I’m really in need of one that lets me set goals of different types, because I’m trying to keep up a couple different habits at once - will see if that’s an option here). Anyway, give it a try if you’re looking for a cute way to turn your phone (and all its distractions) into a brick for a while!",NA,NA,NA
com.appfinca.flora.ios,amureri..aox,NA,5,Lovin' it!!!. I really enjoy the app as a student. Being able to drown out all the outside noise a great for studying! I was wondering if you guys could add more tours like Amazon Forest please!,NA,NA,NA
com.appfinca.flora.ios,micaraco,NA,5,"Beautiful and effective!. First off, this app is so delightful. I love the concept of growing trees as a sign of productivity. The app is aesthetically pleasing and for me this is a huge plus.",NA,NA,NA
com.appfinca.flora.ios,rooneytolla,NA,5,"Encourages me to be productive!. This app did everything I expected it to. I luv how you can grow many plant varieties on the “Grand Tour.” If you work hard, your garden is cute and vibrant! Super rewarding. One improvement I think can be made is to implement a setting where you can automatically make the seeds you grow to be private from friends. That way I don’t have to manually make the seeds private each time, even though it’s not a lot of work.Also, when I registered I was kind of put off by the fact that I had to link my facebook account. I almost deleted it upon seeing this, but decided against it. I later saw after registering that it was so you and your friends could work together to grow a plant, so I was totally okay with it. I think that the developers could have done a better job explaining why facebook had to be used.Overall, I really like this app and I see myself using it for a long time. I bought Forest only to be disappointed because I thought I would like it more than Flora, but I ultimately didn’t because it takes a really long time to raise money and buy different trees. In Flora, everthing is fast and much more rewarding. I also like that I can plant a real tree everying time I stay focused for 24 hours.",NA,NA,NA
com.appfinca.flora.ios,Usuganom,NA,5,"Great Overall App. I started using Flora in the middle of August at the beginning of my senior year of college, and apparently, I’ve studied/stayed focused for over 100 hours! Which is great because I was recently diagnosed w/ severe ADHD. This app has been such a useful tool in helping me actually put my phone down and focus on my schoolwork. Not only that, but seeing exactly where my time goes when I do study via the convenient “tags” feature helps me to efficiently plan out my days so I know exactly how much time I need to spend on which subject. However, my only questions/concerns are a.) can you only have 6 tags? I’ve tried to make more, but I can’t find a way to create a new tag or even delete old ones. Even just adding a section about this to the FAQs would be really helpful; b.) sometimes I forgot to use Flora before studying. It would be good to have a reminder feature.Other than that, great app; thanks to the developers for helping me stay focused this year!!",NA,NA,NA
com.appfinca.flora.ios,Nominate!9,NA,5,"LOVE. I LOVE THIS APP like I’ve tried so many different apps that help with focusing but this works the best because I am so emotionally attached to my trees. This app has helped me achieved so many life goals. Thank you, Flora.",NA,NA,NA
